k,c,z
2.02740856285316,0.896895477985326,0.90984415916394
1.96045996101366,0.853851603563423,0.809165653221841
1.80246629642759,0.782866386924757,0.690514560403351
2.0269056110757,0.947236249826354,1.10605160521924
2.39580236689895,1.09587882493257,1.31661094717962
2.68753475967118,1.16538364942965,1.29634368003705
2.72997561025002,1.11573726921275,1.06107837372036
2.65100133313874,1.06120142458368,0.927697174698612
2.57601491680736,1.03935836428128,0.917442963766487
2.62250202004373,1.08401188354667,1.0447526196412
2.49363370957146,1.00073641315295,0.849321476728824
2.13141517086177,0.831814970540852,0.553275779570348
1.7303830499631,0.699900681263238,0.439747002658855
1.53063508975302,0.689574061296153,0.598489118756297
1.47925434184159,0.711163542171862,0.733580799625643
1.53625666450216,0.755734560426937,0.850099758350468
1.59410658582939,0.773570879707412,0.861839955239973
1.68839752212842,0.811443138025563,0.915188437612651
1.72473499896285,0.80796595523982,0.86548932776345
1.88192329672078,0.88618748662201,1.01307448782873
1.84769417085597,0.827711369226406,0.819822364341078
1.90466054939723,0.86795711685948,0.919562029375069
1.86417866652243,0.83116372177165,0.816830310309343
1.82145242117609,0.817584113658499,0.806580076792508
1.88532484395432,0.863800148147657,0.922653729866243
2.07705753280867,0.954304847602421,1.08359567538369
2.08900612719457,0.912816567690351,0.910407124649822
2.26596753343239,1.00814711353005,1.10481791899678
2.47562434568032,1.08022455107198,1.176274374944
2.61288361742258,1.10386679594183,1.13151832245923
2.68184911054968,1.10773393698907,1.07788369026156
2.7001046100918,1.10056642227588,1.0318420631892
2.67349325005605,1.08119725201129,0.983038583562114
2.65687656244966,1.07864390147293,0.989657254269206
2.65089438528672,1.07949088595102,0.998906453234193
2.74538142835712,1.13349486557181,1.11477395321698
2.98842844105719,1.2448280189538,1.30559589871625
3.19575130504995,1.29902016685814,1.30984473996886
3.29106079753232,1.29993858491,1.21851592460067
3.40856346087883,1.3413057190043,1.2623393896728
3.4840030460211,1.35372941956944,1.23552332855844
3.38296853276664,1.27865250861097,1.04425120674743
3.40482015705608,1.31615559435285,1.16829202175628
3.43114416834832,1.32529764594667,1.17762228608557
3.43894871371932,1.32302659819351,1.16102232076238
3.47977848105083,1.34375488604361,1.20095234358338
3.51090800700125,1.35080337414222,1.19735876023446
3.38990976858236,1.27575593049143,1.02607900025381
3.26451698652261,1.2364528342132,0.998135926010508
3.14219833957607,1.19996099422679,0.978061092001993
2.97950250122659,1.14026164169598,0.90796728084836
3.06119798324213,1.22649523327202,1.16186832793153
2.99657508035057,1.17008036367088,1.00689255388282
2.88307105953146,1.12323233755724,0.937779936090842
2.71304067780067,1.05724490107435,0.850543312008834
2.45505541946176,0.956573648748547,0.716044923203113
2.26451991595829,0.915459221518762,0.745922406106992
2.11553814173638,0.880503571239144,0.758368092695029
2.21614169832206,0.973801140543753,1.0209046261754
2.26691881343838,0.976762884780696,0.981860236988398
2.18464201785133,0.91829945378233,0.836498311786212
2.33654844091239,1.02335992381725,1.09368267116578
2.59619438716261,1.12950331686975,1.24780121749733
2.74361262867444,1.14624248776647,1.16609327086302
2.65754733157903,1.06141567005309,0.922012258133254
2.54536377756724,1.0206837124184,0.875361912204025
2.45401213469481,0.99808319743199,0.878457784761753
2.43152374181509,1.00851791412568,0.941415783359817
2.39134206639353,0.991835594918685,0.916569716279147
2.4253084987658,1.02079543932789,0.99533484082989
2.50168868142585,1.05471055654734,1.05113306198445
2.40655229580466,0.9826748771991,0.865811402631867
2.23590696962438,0.91173520823674,0.759934592979093
2.04503789113161,0.848511878135629,0.704192821231617
1.87484159348571,0.801851965408195,0.692259799946349
1.74652955803745,0.773276169948429,0.708927269033046
1.69049391116349,0.774347704077433,0.768887481017063
1.3190501286991,0.582018170436329,0.39102515701707
1.05742529492538,0.52988215565105,0.448838075891634
1.08221555877367,0.609328542414246,0.733013237608011
1.02060158464255,0.568869613566389,0.637072394228544
1.14355724330373,0.652656735754558,0.840379858156808
1.31612583890693,0.717682054220049,0.921348826715302
1.47075991205475,0.760288389128819,0.93301825445302
1.63378284475175,0.812057868017167,0.971957907013254
1.58705598386758,0.745172723705901,0.758458483629501
1.5792193717815,0.752547355174827,0.79493125972912
1.80070477699706,0.877584329053255,1.0604974968677
1.98774368954881,0.925917827474052,1.06216668594377
2.13878000205216,0.962892789383697,1.05552565464357
2.16754799496596,0.94096568488081,0.941636847937309
2.19797489104935,0.950651426693222,0.948995556148122
2.26016626355927,0.977570908218814,0.991725026685925
2.36496593689385,1.02019265263463,1.05307427938599
2.39885256581583,1.01271579892048,0.990266199667503
2.40049399490334,1.00512185037928,0.959109318007996
2.65218799225339,1.14456531280688,1.25060417853082
2.54855997162746,1.02380496886298,0.884313786955193
2.74962040878713,1.16153765903343,1.21957342482812
2.92098155797664,1.20628665529365,1.22291765794833
3.14652808371101,1.28859906355043,1.31834264110114
3.08079009143781,1.19545595458519,1.02169108638273
2.95103990037141,1.13986053639989,0.934748030117449
2.82008581001098,1.09966412431562,0.908869441166816
2.7768177838556,1.10849326676118,0.98627574970432
2.54211846389291,0.98894187309985,0.75519250206439
2.4441864918071,0.993438131341057,0.870182807349794
2.23860206978083,0.903786047231106,0.726347637925411
2.12127852570643,0.890198998101159,0.790344717119774
2.13739753264096,0.928605491473162,0.923605598108412
2.20334626413484,0.961204256243397,0.984672873891522
2.39140211712862,1.04914471415614,1.13930698970636
2.64602213657032,1.14342140211076,1.25229638727976
2.73780860886326,1.13050997969181,1.11071002670012
2.82661597978754,1.15681670662578,1.12455588340085
2.76610803503258,1.10090315754243,0.967431813824091
2.56208541196485,1.00272494118448,0.788895058064314
2.53855662920438,1.04086355664026,0.96059167714057
2.52561372885024,1.03957780082395,0.968480320582991
2.51357842639574,1.03613915280109,0.967095608421076
2.61868314776462,1.09756233716067,1.1012343039284
2.76085749842375,1.1501797223513,1.16422916077999
2.89389650672901,1.18841599473982,1.18041149296643
3.12470811691316,1.28327337863143,1.31936436633584
3.37506150523703,1.36444698838392,1.38566201726675
3.54744697917385,1.39739193460885,1.3420964698016
3.55015440199307,1.35562515743916,1.17702662140571
3.44368706160328,1.29578625333636,1.05040378727953
3.4891291978272,1.34776128364935,1.207217291698
3.29784049012726,1.23006379572116,0.940117578943508
3.14488370095485,1.19308846613827,0.948669392025777
2.79122374452788,1.0349692045482,0.686096908854776
2.67145581397594,1.05719295426773,0.891747249107192
2.69328080292624,1.09938359075342,1.03403808162083
2.70586395020124,1.10089712349669,1.02739315698436
2.70318763570918,1.09625146442234,1.01199731574502
2.39997414292517,0.928440614174371,0.661518103697556
2.27388452791238,0.934488905967439,0.810578608132674
1.93717117011497,0.779042099285139,0.541521997710913
1.45491455742314,0.595592709208695,0.308518355238668
1.17915249829986,0.563416825601279,0.458005403632716
0.92711964294347,0.492593202561756,0.433616985206302
0.862661403307712,0.520040329096271,0.604502275164314
0.957959940584963,0.589173533974682,0.778378712927215
1.17900324179951,0.688076478735813,0.942785526670522
1.29097105038456,0.694807181162174,0.857466143782799
1.4633062054537,0.762460891497531,0.948885782269598
1.62860092630639,0.811049484777207,0.973197294859789
1.87103495039578,0.904268305248801,1.09420763567362
2.122474270934,0.983127931507272,1.15042809972852
2.41529297650653,1.08271983905141,1.24604685942073
2.6025558907193,1.11327214525932,1.17836618602714
2.71115168161326,1.12660851466629,1.12208474496054
2.90234572558877,1.20558771889064,1.23875607271119
2.76624738218549,1.0819713569211,0.893693093430748
2.60979128843634,1.02919805832869,0.844312377972637
2.35266406668108,0.925596242942098,0.697566679404897
2.14313719270521,0.87371375210538,0.704491471144847
2.09629261622687,0.900278432238055,0.854408273602684
2.1813137706619,0.959279662494623,0.999128419775994
2.13069121021649,0.90980938805871,0.857210625845576
2.05615938072683,0.881102242950205,0.819818712900817
2.04112089077023,0.891454539559923,0.875038452698861
2.014891606178,0.880654931094615,0.859169889553588
2.05338442376528,0.908627646223859,0.929590509379411
2.14581540358866,0.950325311964325,0.999662739517342
2.11152739254576,0.908071470932807,0.869535573362255
2.08394175834255,0.901350097717708,0.870872221459712
1.82667408758957,0.765321945564483,0.598204533285154
1.81779013973831,0.824963318091737,0.83891426610071
1.76237992420821,0.796404250059887,0.783058706341386
1.60847395708464,0.724794093342264,0.657907968712798
1.50772373884951,0.707444107611872,0.690774119291045
1.30464649131587,0.619892571453362,0.552608734384342
1.20879810704095,0.617609005145318,0.63916692102925
1.12304403119687,0.59401845937869,0.632840437309454
1.37606137583181,0.756134747942593,1.01116136913334
1.72304431922592,0.885427276990836,1.16831424953282
1.68472463544495,0.777037091514308,0.785087289180425
1.7425814166209,0.818804384925432,0.889855601786205
1.64189339866656,0.748333537185848,0.716145178815414
1.57560436081012,0.73677368839999,0.737208417869018
1.58495314913114,0.758607885842804,0.812783304559836
1.7148369215455,0.828432011589216,0.954909407681006
1.79859747228053,0.842371481100899,0.925700953228398
2.07105842921695,0.972741193196546,1.16124278309917
2.21386844256916,0.983703023056503,1.0616630252303
2.36232791792457,1.03034822274278,1.09518211710039
2.55030689190338,1.09753460673921,1.16920847056818
2.68901435183178,1.12742298910939,1.14729317943551
2.88586573182184,1.20198727878401,1.24116793350175
3.0482655831402,1.24281340130278,1.23818418610006
3.04917657228523,1.20255495504934,1.08076688316708
2.81901978597294,1.07443809782272,0.811861237339611
2.88190700046535,1.1671543928503,1.10969200266949
2.84308846640053,1.12979903587803,1.00311938970717
2.82244894212499,1.128074540871,1.01696587288922
2.86994510160688,1.15964691590794,1.09241607203182
2.90753180526915,1.16861002072999,1.08983643716821
2.81483083002973,1.10766530183118,0.945207479942846
2.69032724361048,1.06175328267635,0.890685942411017
2.58975257516289,1.03712043186972,0.895064161317578
2.70129903939961,1.12434763892998,1.12310551786463
2.67014177422139,1.07903516310136,0.977970217690727
2.74215119021496,1.12686859679245,1.09222975957288
2.82375884551081,1.15413907159135,1.1169910472511
2.84393782546455,1.14486699160896,1.06085243190279
2.72332342856724,1.07278157295935,0.900705761087818
2.60514128592893,1.03738876798201,0.880784875222591
2.51615700273531,1.01760942252282,0.89249126063377
2.28339620805948,0.910610606241314,0.708277698078926
2.16154949701209,0.901331879796389,0.793527672745051
1.99604365097217,0.839952664811448,0.719701079515416
1.89416005951112,0.824884645055114,0.762567181297972
1.8899807159213,0.848136576725457,0.857123612771971
1.80225631817352,0.800440991472667,0.759047321923019
1.73547090662704,0.785351278519454,0.766881966969618
1.76162792703898,0.816649681390028,0.862514359630479
1.58644674643616,0.712743285545972,0.632991207753781
1.62722624224273,0.779375626924314,0.851429593357392
1.9783939386395,0.964268123409711,1.22056823497742
2.35013413038484,1.08268006934387,1.31077065929906
2.57031610726739,1.11171367549374,1.20440844813793
2.7712531731871,1.16809695632666,1.22353393369066
2.77669766671181,1.12068420054638,1.03378927796065
3.00122083179351,1.24407538234716,1.28993258683794
3.25267156978268,1.32743722995796,1.36364468593965
3.49559045066745,1.39929909405316,1.40114415794266
3.52496069978952,1.35464282216583,1.19829292968019
3.55398209281479,1.36339641186269,1.20342722255768
3.47624367759121,1.31291575463175,1.08458057816702
3.35913087712966,1.26735466332851,1.02406434393705
3.18832825896627,1.20184398278669,0.939450086819732
2.93227695072069,1.10244118519503,0.807957363267766
2.64143531466924,1.00510552348785,0.719141508451807
2.42071133601263,0.955464076665299,0.745927579993663
2.07513666175216,0.818847973535327,0.558901092210765
1.93434981564251,0.827362900261965,0.732184954387064
1.84820455326015,0.814835174109217,0.769256203012136
1.89969998033897,0.865072629718817,0.913287409119892
1.99016419896621,0.902413613599668,0.968380737136238
2.13082907790183,0.957867222357707,1.04390477746211
2.06285987978446,0.884790814170422,0.82748687881746
1.91287032397206,0.818509319096277,0.719152489058353
1.78167421838395,0.783258794414094,0.712742689742448
1.73425090559878,0.789839772758982,0.785546354579823
1.86704287741682,0.875530454053458,0.986460186947818
1.94578800706686,0.885953071778097,0.94857332384625
2.17227740137096,0.992037313069652,1.13547575961676
2.3959658888044,1.05947932589062,1.17494008133243
2.69452860368963,1.16922878020608,1.30432841027506
2.90771937114805,1.21274624768026,1.26123531774616
2.96254244220814,1.18969518368863,1.1170340241442
2.81028472981402,1.09133078778506,0.886231349294328
2.72092526859734,1.07989641869977,0.930753538862007
2.75634395235719,1.12200753141909,1.05920002268255
2.74068141199065,1.10441394709312,1.00639767982922
2.66144202517134,1.06431555963495,0.929408045554984
2.57005713247372,1.0334271204924,0.900316582304771
2.37876023774202,0.950070589371386,0.766730203630251
2.19924499114372,0.898339927061939,0.744362788759897
2.07098667207736,0.872133166546853,0.770186721109813
2.0084869564301,0.869599413262043,0.822567131687769
1.97891750533797,0.868857252766215,0.849124068547088
2.05354783409163,0.9177484508499,0.964886182006804
2.13526160810409,0.94442000532323,0.987213422733925
2.42402171805418,1.08436022252597,1.24373290122639
2.66165564478906,1.14392028947616,1.23866965694721
3.03674549818031,1.29269206848244,1.44356485359916
3.18795429300749,1.2825594440548,1.25361487573947
3.33441331679447,1.32598486708926,1.27660848587651
3.3783511640552,1.31363595924778,1.18485166806235
3.4555746446879,1.34551669554538,1.23190128568309
3.55186411916375,1.37963641972943,1.2686713399373
3.32359964895041,1.22862970143032,0.908894046165085
2.98841851604016,1.09968160963955,0.741329195999227
2.57871786237451,0.956163822484911,0.591321453129934
2.35388834035711,0.934076385316028,0.729315392089521
2.38872303642713,1.00986788922761,0.98928049299041
2.38046487269978,0.996535186332495,0.945670402362301
2.48053597549895,1.05421329137429,1.07026154253955
2.61791544892129,1.10542987932319,1.1325848485253
2.58383759758062,1.05201011176947,0.95883935548732
2.61013445435058,1.07517615867747,1.0227168638012
2.53787417329662,1.0284233608813,0.912908227625494
2.67456885817896,1.12251703914474,1.14260394763083
2.76071223643923,1.13607090831445,1.10952384681744
3.01077606927896,1.25339738265969,1.31665902947291
3.11484270769432,1.24845318502837,1.19381903489292
3.2396266959568,1.29166807029025,1.23757589925489
3.29584388937914,1.29158300313241,1.18126994780335
3.06873395859998,1.15127651789204,0.861941708035426
2.784050856034,1.05009819504429,0.752054952819274
2.6617079234724,1.05357696826099,0.887395543998792
2.57192512684675,1.03439834008257,0.902232377000619
2.37898016363863,0.949723899870482,0.765163421257114
2.18231884260384,0.888879592834902,0.724437741564292
2.09484123896735,0.889636820148337,0.814482676930224
1.93401256106778,0.822229376829443,0.712563480627236
1.96581638126654,0.880271643154858,0.906543815975372
1.93149055515834,0.853215058495496,0.83553572183865
2.14843995926854,0.982380737219272,1.12166934434362
2.17952230548243,0.94519450715416,0.946154200371456
2.23876461982874,0.970310797233457,0.984809882467702
2.1081553332216,0.882866204455951,0.774904187326508
1.95036649553046,0.827974527264113,0.718614992320736
1.79514352795231,0.781331042336752,0.691836949755076
1.76624271971327,0.804235256324536,0.809656647378693
1.8879815986047,0.879134802451401,0.979623982596126
2.0296242603967,0.927281343937163,1.0257672215403
2.09904388444839,0.930300533459264,0.968383885023902
2.26068880432422,1.00269433369163,1.08887549915207
2.47692872742223,1.082274374818,1.1829445782236
2.64116964219463,1.11925670015535,1.16318440205277
2.81945496011362,1.17709537518528,1.21052218980224
2.98232972117299,1.22284572687587,1.22620919328539
2.96131211793244,1.17028329986942,1.0427926909591
3.02766783507983,1.21243001972596,1.14057371839535
2.9801197141715,1.16935336547629,1.02045079284251
2.86415653868749,1.11685288322905,0.931812046881343
2.79996336084484,1.11029189241564,0.970222192631192
2.71431434468426,1.07881382236775,0.933127268324169
2.63817751944214,1.05800698276515,0.92804696525111
2.65830849689227,1.08830430999191,1.02578764654466
2.79660343891526,1.16009567852212,1.16718670703846
2.85998174465542,1.16059829305114,1.10603515706511
2.93427631473582,1.18597173212996,1.1307030685991
2.94543792186154,1.17352477460972,1.07120024423672
2.97016586247421,1.18446330310669,1.08910376044022
3.02848272576623,1.21066040505662,1.13288271502734
2.98036820061828,1.16928688965577,1.01994494197738
2.96966445230924,1.17541670057117,1.05443310374954
3.02361259362635,1.20808014395114,1.12770076754519
3.05798655200142,1.21363852691057,1.11508372720961
3.27499453754146,1.32559214601504,1.33424477658782
3.32627902553227,1.29961666888483,1.18219777900689
3.24935142994204,1.24399819958625,1.04256985516782
2.9671976150944,1.10652741725409,0.789072781239987
2.87643969720371,1.12692173229071,0.958725786142586
2.9117168864921,1.16930525490952,1.08837218632669
2.91649652080277,1.16310602129589,1.05951275159323
3.01829876171853,1.21847337460211,1.17339683978738
3.09591430185325,1.23604718592321,1.16443595106268
3.16767468060217,1.25643873853144,1.17225937973397
3.21180352373719,1.26294636789136,1.15361976417012
3.27529240976834,1.28714744049074,1.18448911777824
3.3090328832564,1.28995896233492,1.16182403634064
3.64461825227193,1.46795992592778,1.51968616096639
3.69632402489377,1.41245394980766,1.25241582454586
3.47337102238195,1.27558972005986,0.942330788060134
3.15930334662347,1.15704021156928,0.794169270194359
2.80001884301913,1.03623672735168,0.682267332281942
2.50137710581928,0.960479868246032,0.685108564319079
2.28494227189899,0.915179648854356,0.7245010684967
2.12461266959309,0.880419596287012,0.749006156393639
2.09844486749197,0.906124260791795,0.874991746115624
2.14478511205193,0.938442019206768,0.954490665430556
2.2817500521888,1.00291546897666,1.06876459020081
2.59850541971949,1.14454262306274,1.30396749806139
2.95878272011984,1.26522311319973,1.41440275569184
3.03524563250482,1.21727558886178,1.15186634990881
2.79324355403918,1.06361222050361,0.795439447647379
2.7340114165656,1.0914454004238,0.962621963491143
2.47010704679436,0.959673238045676,0.713108155069988
2.30625319766689,0.934870433930067,0.779832491657151
2.21102195338919,0.923084161775124,0.828833121342982
2.42837379566184,1.06776157337898,1.17487002801789
2.57216057656766,1.09309931256889,1.13020602685122
2.60929949193664,1.0776433024017,1.03313959243495
2.66308027264472,1.09820457018852,1.05952502810863
2.72747700056885,1.12048731942825,1.08203270175204
2.77577380521482,1.13115928477321,1.07543249071999
2.73012550904371,1.09367132175476,0.975144721164798
2.54915624940248,1.0045728833282,0.80895270370571
2.46836625725728,1.00510719971928,0.891472213476248
2.25785872790951,0.908416679766408,0.725176077653929
2.0045601992908,0.820509973287023,0.635635053953039
2.01491785803133,0.889846765169916,0.894878267071527
1.99128998506822,0.874117858786856,0.857256166353043
1.97913573909867,0.873295197184287,0.866159891994543
2.10011718397788,0.94357024760842,1.01890303964125
2.16217302770798,0.947683958063033,0.973106890926802
2.34254901327569,1.03233421482885,1.12259671243588
2.43116383598121,1.03629673896678,1.04976813392928
2.61863854362641,1.11822477226971,1.18160676814024
2.8202132789153,1.18317236238177,1.23339225640259
2.9234394428822,1.18993259390968,1.15689169355232
2.8789201398124,1.13928392292945,1.00431573167139
2.71546527155292,1.05963408225818,0.857417423149841
2.57050916580225,1.02011770229548,0.848124304749139
2.42244486016083,0.974230780686457,0.817159654015011
2.2806366294438,0.932600291552999,0.796513319140523
2.31499474487039,0.987287470037862,0.974906988241196
2.3123063906517,0.977169298173165,0.938247990431645
2.45815662600516,1.05888678965465,1.11071343985325
2.49745145708565,1.04411077269133,1.01414393543161
2.64487689900507,1.11616516927004,1.1474743502665
2.68030459289525,1.09884495221201,1.0448644123141
2.72351657381616,1.11396313502697,1.06061242110121
2.86602396788039,1.18230152518682,1.18439323217862
2.90400717800058,1.16763579721568,1.08955846724651
2.86776523997934,1.1379633982597,1.01028890124852
3.07648227741963,1.26303567736582,1.28870580651953
3.31613511773446,1.34380950280003,1.3641037351525
3.40249377446562,1.33163904986359,1.23080245000011
3.51324077802766,1.37149914106621,1.27549366323099
3.51544191908607,1.34492316676018,1.16998424842324
3.57295610571641,1.3763287990309,1.23481130144751
3.75104337982622,1.46084733740365,1.38606791073913
3.64107388704597,1.35503963259425,1.08422213498771
3.65814659756728,1.39213008769886,1.21141713765045
3.81142534962009,1.47301498029508,1.37324919941304
3.8814757861247,1.47346386297009,1.30524534478891
4.09769438934863,1.57602355932867,1.48867221524771
4.21363902812637,1.58617508150026,1.41269202418633
4.09119085629784,1.48903218793029,1.1569568634963
3.69791186522477,1.30124024840673,0.818476291760192
3.35943568185271,1.21188220173612,0.808104043991231
3.19453408099551,1.20521577980522,0.946379297551953
3.10371516903717,1.19614425056038,1.00154052069439
3.07706980023479,1.20413539232346,1.05913787119655
2.97520471789658,1.1542217272132,0.96651831524793
